"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.228557083E0,-5.000916154E-2,7.257119679E-1,1.109600971E0,1.326790523E0
7.238489083E0,-4.893900231E-3,8.215782380E-1,1.320970216E0,1.555627546E0
7.248421083E0,4.044507190E-2,8.462803853E-1,1.546380964E0,1.763269798E0
7.258354083E0,1.169090562E-1,8.641050375E-1,1.694021990E0,1.905270517E0
7.268286083E0,2.253898626E-1,9.204306811E-1,1.751083213E0,1.991051393E0
7.278218083E0,3.724213710E-1,9.569102901E-1,1.726298620E0,2.008601978E0
7.288150083E0,5.444128705E-1,9.932244229E-1,1.543266152E0,1.914301581E0
7.298083083E0,7.106689093E-1,1.008737086E0,1.283781340E0,1.780644640E0
7.308015083E0,8.479257187E-1,8.893638396E-1,1.071416899E0,1.630300658E0
7.317947083E0,8.657334870E-1,7.153226352E-1,9.587469006E-1,1.476609821E0
7.327879083E0,8.234694468E-1,5.853998423E-1,9.626803225E-1,1.395545882E0
7.337812083E0,8.205428423E-1,4.075193560E-1,1.129680895E0,1.454490119E0
7.347744083E0,8.552163926E-1,2.100284779E-1,1.327914369E0,1.593381188E0
7.357676083E0,8.339991859E-1,-5.958488166E-2,1.435882037E0,1.661584251E0
7.367609083E0,8.111807191E-1,-2.945435482E-1,1.401945966E0,1.646275358E0
7.377541083E0,8.348753180E-1,-4.063347101E-1,1.273031234E0,1.575669132E0
7.387473083E0,8.276002123E-1,-4.187103420E-1,1.008928875E0,1.370466321E0
7.397405083E0,7.572887597E-1,-4.758557653E-1,6.617253023E-1,1.112567010E0
7.407338083E0,6.616880994E-1,-5.998869038E-1,4.681000185E-1,1.008371492E0
7.417270083E0,5.505618756E-1,-7.127562922E-1,4.275969404E-1,9.969849820E-1
7.427202083E0,4.738459311E-1,-7.272889620E-1,4.547859085E-1,9.799537863E-1
7.437134083E0,4.625618282E-1,-7.875030041E-1,4.599758971E-1,1.022595840E0
7.447067083E0,4.585987316E-1,-7.939255857E-1,5.085516411E-1,1.048453816E0
7.456999083E0,4.321493632E-1,-8.270336902E-1,4.719083101E-1,1.045674543E0
7.466931083E0,4.073964914E-1,-9.001203775E-1,3.550908816E-1,1.049894342E0
7.476864083E0,3.533715444E-1,-9.650724185E-1,1.418739170E-1,1.037479845E0
7.486796083E0,2.658539288E-1,-1.049508551E0,-8.702995777E-2,1.086149494E0
7.496728083E0,1.159812584E-1,-1.099348463E0,-3.388607651E-1,1.156220271E0
7.506660083E0,-8.931197072E-2,-1.049974574E0,-6.020357555E-1,1.213618674E0
7.516593083E0,-2.809419927E-1,-9.789063460E-1,-8.469422901E-1,1.324574377E0
7.526525083E0,-4.481155145E-1,-8.938679498E-1,-1.118344313E0,1.500167133E0
7.536457083E0,-5.444042093E-1,-8.106790280E-1,-1.500355191E0,1.790151426E0
7.546389083E0,-5.477352585E-1,-7.456743622E-1,-1.884602628E0,2.099469274E0
7.556322083E0,-4.849447870E-1,-7.111021149E-1,-2.128818022E0,2.296236886E0
7.566254083E0,-4.075957718E-1,-6.352841932E-1,-2.253752555E0,2.376787937E0
7.576186083E0,-3.643139507E-1,-5.582553130E-1,-2.312182612E0,2.406358676E0
7.586118083E0,-3.759269229E-1,-4.825537509E-1,-2.381028898E0,2.458348590E0
7.596051083E0,-3.874571937E-1,-4.062698060E-1,-2.411032131E0,2.475531089E0
7.605983083E0,-3.429913844E-1,-3.885398787E-1,-2.400703610E0,2.456009802E0
7.615915083E0,-2.580677764E-1,-3.859138942E-1,-2.377870232E0,2.422766054E0
7.625848083E0,-1.701595852E-1,-3.115951985E-1,-2.273184022E0,2.300741500E0
7.635780083E0,-5.261769581E-2,-1.880903095E-1,-2.157196898E0,2.166020555E0
7.645712083E0,4.583988665E-2,-6.078765392E-2,-1.933692927E0,1.935191146E0
7.655644083E0,9.766560450E-2,5.444985688E-2,-1.698726075E0,1.702402313E0
7.665577083E0,1.003473203E-1,1.692295307E-1,-1.466926659E0,1.480061499E0
7.675509083E0,9.467838993E-2,3.058134717E-1,-1.223072623E0,1.264275491E0
7.685441083E0,1.270789813E-1,4.807832140E-1,-9.320040751E-1,1.056377377E0
7.695373083E0,1.885292892E-1,6.589139611E-1,-6.174870229E-1,9.224972219E-1
7.705306083E0,2.108414236E-1,8.108766639E-1,-3.589985758E-1,9.115125054E-1
7.715238083E0,2.272250295E-1,9.274900246E-1,-7.406551123E-2,9.577863330E-1
7.725170083E0,1.910593063E-1,1.059718375E0,1.768993235E-1,1.091237858E0
7.735103083E0,1.165784875E-1,1.216223779E0,3.879656821E-1,1.281915830E0
7.745035083E0,4.413444570E-2,1.370821238E0,6.640887469E-1,1.523847951E0
7.754967083E0,1.246642822E-2,1.416682119E0,9.347920275E-1,1.697344919E0
7.764899083E0,2.542729335E-2,1.410348415E0,1.219575988E0,1.864696970E0
7.774832083E0,2.732793080E-2,1.402971568E0,1.363177173E0,1.956355806E0
7.784764083E0,-1.872936264E-5,1.474125751E0,1.396884617E0,2.030845479E0
7.794696083E0,-7.596395597E-2,1.548668395E0,1.412124799E0,2.097198314E0
7.804629083E0,-1.856561319E-1,1.592568120E0,1.363302888E0,2.104598817E0
7.814561083E0,-3.755183487E-1,1.675896791E0,1.315879630E0,2.163604234E0
7.824493083E0,-5.962997101E-1,1.714598926E0,1.355382834E0,2.265498940E0
7.834425083E0,-8.202477772E-1,1.788200753E0,1.459162726E0,2.449413034E0
7.844358083E0,-1.047997777E0,1.922764481E0,1.478234589E0,2.642063605E0
7.854290083E0,-1.185316713E0,1.864025692E0,1.564730696E0,2.707018589E0
7.864222083E0,-1.165964183E0,1.565466276E0,1.840009423E0,2.682497309E0
7.874154083E0,-9.929494576E-1,1.128855268E0,2.193894024E0,2.659592794E0
7.884087083E0,-8.146431479E-1,6.569101202E-1,2.610028667E0,2.812014226E0
7.894019083E0,-7.429589883E-1,3.126792723E-1,2.909124273E0,3.018734904E0
7.903951083E0,-8.680837023E-1,4.995276332E-2,2.852261270E0,2.981854951E0
7.913884083E0,-1.114985818E0,-1.495776236E-1,2.607602658E0,2.839922263E0
7.923816083E0,-1.364395294E0,-3.098901504E-1,2.330534683E0,2.718271203E0
7.933748083E0,-1.564343318E0,-3.930504209E-1,1.990541897E0,2.562013992E0
7.943680083E0,-1.629629820E0,-3.657731599E-1,1.684534298E0,2.372159175E0
7.953613083E0,-1.566026439E0,-3.611982983E-1,1.374751151E0,2.114909867E0
7.963545083E0,-1.476746765E0,-3.545213628E-1,1.092587913E0,1.870886087E0
7.973477083E0,-1.378050735E0,-3.134663075E-1,8.986603278E-1,1.674776206E0
7.983409083E0,-1.261664685E0,-2.990219307E-1,7.128176880E-1,1.479635411E0
7.993342083E0,-1.080196055E0,-3.774272454E-1,5.954395115E-1,1.289892652E0
8.003274083E0,-8.423474018E-1,-4.931261015E-1,6.351912224E-1,1.164555875E0
8.013206083E0,-5.461392975E-1,-6.154510224E-1,6.537380058E-1,1.050914589E0
8.023139083E0,-2.640597472E-1,-7.511432630E-1,5.948618066E-1,9.938834542E-1
8.033071083E0,-1.294696337E-1,-9.176105690E-1,4.488451374E-1,1.029676405E0
8.043003083E0,-1.180801712E-1,-1.088191976E0,1.844667900E-1,1.110014730E0
8.052935083E0,-2.031205408E-1,-1.207599136E0,-1.425948787E-1,1.232836943E0
8.062868083E0,-2.544952190E-1,-1.255529932E0,-4.498309779E-1,1.357744872E0
8.072800083E0,-2.842956998E-1,-1.280720907E0,-7.312884575E-1,1.501949698E0
8.082732083E0,-2.646874458E-1,-1.346903202E0,-1.007462978E0,1.702700599E0
8.092665083E0,-2.157084815E-1,-1.425646486E0,-1.194290873E0,1.872252318E0
8.102597083E0,-1.656175229E-1,-1.483400604E0,-1.380397807E0,2.033077623E0
8.112529083E0,-1.291062384E-1,-1.510852697E0,-1.581615701E0,2.191084781E0
8.122461083E0,-1.012085330E-1,-1.521588185E0,-1.751862647E0,2.322605542E0
8.132394083E0,-1.178553641E-1,-1.491829950E0,-1.908138841E0,2.424961922E0
8.142321708E0,-1.455460232E-1,-1.458199689E0,-1.993030472E0,2.473802830E0
8.152253708E0,-1.332482963E-1,-1.391630309E0,-2.013621442E0,2.451338682E0
8.162186708E0,-1.105960824E-1,-1.282625930E0,-2.068211632E0,2.436156835E0
8.172118708E0,-9.360883369E-2,-1.136342627E0,-2.172159339E0,2.453225096E0
8.182050708E0,-7.628157855E-2,-1.003667550E0,-2.296063008E0,2.507004740E0
8.191982708E0,-4.071321698E-2,-8.858151644E-1,-2.350118762E0,2.511848775E0
8.201915708E0,2.460786318E-2,-7.752741373E-1,-2.329479845E0,2.455225424E0
8.211847708E0,8.501823236E-2,-6.348854131E-1,-2.258635565E0,2.347709991E0
8.221779708E0,7.082841041E-2,-5.333987993E-1,-2.164573746E0,2.230450727E0
8.231711708E0,4.676621351E-2,-4.200306433E-1,-1.978963240E0,2.023587983E0
8.241644708E0,2.727626516E-2,-2.280057424E-1,-1.652755265E0,1.668631349E0
8.251576708E0,-3.761000827E-2,-3.053182125E-2,-1.225894489E0,1.226851256E0
8.261508708E0,-1.142816189E-1,1.141844273E-1,-7.356153971E-1,7.531456594E-1
8.271441708E0,-1.996698796E-1,2.441399646E-1,-2.799097216E-1,4.216892640E-1
8.281373708E0,-2.797907125E-1,3.635863012E-1,1.193615520E-1,4.740517074E-1
8.291305708E0,-3.161079699E-1,4.601951677E-1,4.890295422E-1,7.421952130E-1
8.301237708E0,-3.482240942E-1,5.106420207E-1,7.604420900E-1,9.799425827E-1
8.311170708E0,-3.799733058E-1,5.381227648E-1,9.454637808E-1,1.152327030E0
8.321102708E0,-4.066664300E-1,5.698585278E-1,9.985524058E-1,1.219517624E0
8.331034708E0,-4.095512635E-1,6.224478006E-1,9.934682518E-1,1.241834397E0
8.340967708E0,-4.483366854E-1,6.774578208E-1,1.030705075E0,1.312367264E0
8.350899708E0,-5.058073966E-1,7.603432721E-1,1.120607185E0,1.445587589E0
8.360831708E0,-5.309497661E-1,8.487239367E-1,1.301089683E0,1.641668157E0
8.370763708E0,-4.812207684E-1,9.316000324E-1,1.530810998E0,1.855487634E0
8.380696708E0,-3.638925126E-1,9.393411613E-1,1.657305568E0,1.939443561E0
8.390628708E0,-2.974490845E-1,1.025163084E0,1.654545098E0,1.968998423E0
8.400560708E0,-1.419993215E-1,1.130388992E0,1.648294424E0,2.003700973E0
8.410493708E0,1.123258167E-1,1.166279787E0,1.737526444E0,2.095667858E0
8.420425708E0,2.738504530E-1,1.225599790E0,1.643423694E0,2.068315825E0
8.430357708E0,4.688399836E-1,1.276619670E0,1.508813188E0,2.031276926E0
8.440289708E0,6.201413664E-1,1.112860794E0,1.372880627E0,1.872921695E0
8.450222708E0,7.012757228E-1,7.712635320E-1,1.480272928E0,1.810481433E0
8.460154708E0,7.277193171E-1,4.855872864E-1,1.689804393E0,1.902842428E0
8.470086708E0,7.383084784E-1,3.043890899E-1,1.924482393E0,2.083598956E0
8.480019708E0,7.419518054E-1,9.569143832E-2,1.989385318E0,2.125394851E0
8.489951708E0,7.532134697E-1,-2.125375181E-1,1.956106474E0,2.106859100E0
8.499883708E0,7.559271625E-1,-4.921759290E-1,1.771651379E0,1.988067310E0
8.509815708E0,7.354214157E-1,-5.707742018E-1,1.393585033E0,1.675919775E0
8.519748708E0,6.545398052E-1,-5.354026401E-1,8.521743786E-1,1.200533013E0
8.529680708E0,5.253719975E-1,-5.314557695E-1,2.660623455E-1,7.932528868E-1
8.539612708E0,4.071830680E-1,-5.396149743E-1,-2.292155313E-1,7.138081893E-1
8.549545708E0,3.195488005E-1,-5.988671494E-1,-4.787168080E-1,8.306160850E-1
8.559477708E0,3.354230408E-1,-6.620866603E-1,-3.405067563E-1,8.165857047E-1
8.569409708E0,3.697970675E-1,-7.272760981E-1,-3.947279871E-2,8.168466783E-1
8.579341708E0,3.083059204E-1,-7.518197858E-1,1.869752455E-1,8.338136922E-1
8.589274708E0,2.710445021E-1,-7.978315258E-1,2.714996713E-1,8.852752890E-1
8.599206708E0,2.057562098E-1,-8.535005271E-1,1.195112407E-1,8.860483646E-1
8.609138708E0,2.136791322E-1,-8.715643305E-1,-1.078489691E-1,9.038332555E-1
8.619071708E0,2.406299541E-1,-9.576751059E-1,-4.126116961E-1,1.070183533E0
8.629003708E0,2.003327711E-1,-1.108045027E0,-7.743730813E-1,1.366583576E0
8.638935708E0,9.271973714E-2,-1.098496524E0,-1.041753389E0,1.516753667E0
8.648867708E0,-6.400561424E-2,-9.969514382E-1,-1.237776616E0,1.590628756E0
8.658800708E0,-2.676846738E-1,-9.206984836E-1,-1.429737198E0,1.721478794E0
8.668732708E0,-4.713558213E-1,-8.788575625E-1,-1.701618108E0,1.972326319E0
8.678664708E0,-6.035536196E-1,-8.206122780E-1,-1.996391451E0,2.241263106E0
8.688597708E0,-6.257228261E-1,-7.561835629E-1,-2.214625912E0,2.422377048E0
8.698529708E0,-5.556876545E-1,-6.820285892E-1,-2.364243296E0,2.522617317E0
8.708461708E0,-4.843837466E-1,-5.689855385E-1,-2.438448556E0,2.550373211E0
8.718394708E0,-4.388326211E-1,-4.205305803E-1,-2.481491080E0,2.554842073E0
8.728326708E0,-4.108346907E-1,-3.479473382E-1,-2.468270525E0,2.526303996E0
8.738258708E0,-3.964369820E-1,-2.782660693E-1,-2.418014292E0,2.466046918E0
8.748190708E0,-3.739867437E-1,-1.434327847E-1,-2.332609275E0,2.366749898E0
8.758123708E0,-3.297960459E-1,-2.502666771E-2,-2.075888441E0,2.102071499E0
8.768055708E0,-3.037217582E-1,4.533697128E-2,-1.818593996E0,1.844339033E0
8.777987708E0,-3.365783045E-1,1.653347003E-1,-1.638300948E0,1.680669663E0
8.787920708E0,-3.106732388E-1,2.792951792E-1,-1.391722110E0,1.453070573E0
8.797852708E0,-2.455042114E-1,3.546242738E-1,-1.111903020E0,1.192626941E0
8.807784708E0,-1.957977437E-1,4.203908318E-1,-8.393110889E-1,9.589099603E-1
8.817716708E0,-1.813028068E-1,5.354891789E-1,-6.028701532E-1,8.264815727E-1
8.827649708E0,-1.537985824E-1,6.985376179E-1,-4.303036165E-1,8.347275064E-1
8.837581708E0,-1.487537966E-1,8.457371789E-1,-2.097302699E-1,8.839603237E-1
8.847513708E0,-1.580025477E-1,9.996458352E-1,5.625664651E-2,1.013617981E0
8.857446708E0,-1.633288313E-1,1.120895453E0,3.461382097E-1,1.184438510E0
8.867378708E0,-1.716072461E-1,1.191630975E0,6.571434242E-1,1.371594294E0
8.877310708E0,-2.015023787E-1,1.257532019E0,8.808064395E-1,1.548486348E0
8.887242708E0,-1.908971740E-1,1.295938286E0,1.105100369E0,1.713809965E0
8.897175708E0,-1.248855811E-1,1.262667044E0,1.284868922E0,1.805772028E0
8.907107708E0,-9.044516112E-2,1.114860542E0,1.454305444E0,1.834693075E0
8.917039708E0,-1.021870188E-1,1.069305469E0,1.521188820E0,1.862222275E0
8.926972708E0,-1.906946411E-1,1.143566862E0,1.449381503E0,1.856021648E0
8.936904708E0,-2.934418232E-1,1.203328915E0,1.319172782E0,1.809509715E0
8.946836708E0,-4.293191647E-1,1.219896415E0,1.221724255E0,1.779065026E0
8.956768708E0,-6.228904349E-1,1.317960654E0,1.192669441E0,1.883473699E0
8.966701708E0,-8.302854730E-1,1.506398288E0,1.177688874E0,2.084600886E0
8.976633708E0,-1.037911915E0,1.685646438E0,1.186494196E0,2.307906743E0
8.986565708E0,-1.189654689E0,1.716388759E0,1.215298750E0,2.416240821E0
8.996498708E0,-1.252444503E0,1.511969515E0,1.365168734E0,2.391308161E0
9.006430708E0,-1.228290094E0,1.167603596E0,1.651572958E0,2.366365979E0
9.016362708E0,-1.101254436E0,7.772966892E-1,1.905685349E0,2.334221096E0
9.026295708E0,-9.664077763E-1,3.895795137E-1,2.222217937E0,2.454377466E0
9.036227708E0,-9.761069915E-1,8.231476307E-2,2.338314988E0,2.535207597E0
9.046159708E0,-1.125018544E0,-1.630180335E-1,2.311502581E0,2.575904848E0
9.056091708E0,-1.334432553E0,-3.435508168E-1,2.230339134E0,2.621669326E0
9.066024708E0,-1.519985755E0,-3.796579581E-1,2.090645059E0,2.612526292E0
9.075956708E0,-1.646589961E0,-3.897853357E-1,1.811132364E0,2.478586603E0
9.085888708E0,-1.733699587E0,-4.298457795E-1,1.507163104E0,2.337096976E0
9.095821708E0,-1.700944801E0,-4.881875432E-1,1.192521506E0,2.133927795E0
9.105753708E0,-1.618805893E0,-4.451175374E-1,9.528423822E-1,1.930432787E0
9.115685708E0,-1.506448866E0,-4.168573594E-1,7.572284603E-1,1.736822727E0
9.125617708E0,-1.370866700E0,-4.217204887E-1,6.278418571E-1,1.565665697E0
9.135550708E0,-1.152870952E0,-5.456580716E-1,6.421985257E-1,1.428031200E0
9.145482958E0,-9.040306299E-1,-7.206225514E-1,7.882660657E-1,1.399261102E0
9.155414958E0,-6.713254803E-1,-8.449390340E-1,8.516019362E-1,1.374709325E0
9.165347958E0,-4.957088166E-1,-9.167545366E-1,7.121815109E-1,1.262287058E0
9.175279958E0,-4.124428578E-1,-1.015471324E0,3.716671532E-1,1.157336422E0
9.185211958E0,-3.780627646E-1,-1.114169401E0,-2.817422390E-2,1.176902160E0
9.195144958E0,-3.382211163E-1,-1.264315374E0,-4.608874780E-1,1.387553298E0
9.205076958E0,-2.787973071E-1,-1.442645511E0,-8.702183014E-1,1.707698422E0
9.215008958E0,-2.485932040E-1,-1.502088305E0,-1.135433385E0,1.899283241E0
9.224940958E0,-2.140257990E-1,-1.557906995E0,-1.357012453E0,2.077104727E0
9.234873958E0,-1.687575508E-1,-1.634635329E0,-1.501769047E0,2.226167568E0
9.244805958E0,-1.014722698E-1,-1.714285516E0,-1.606680960E0,2.351700482E0
9.254737958E0,-7.856193784E-2,-1.690070441E0,-1.824458753E0,2.488204135E0
9.264670958E0,-5.957267560E-2,-1.629012646E0,-2.050126194E0,2.619207612E0
9.274602958E0,-4.036559545E-2,-1.563708603E0,-2.172009650E0,2.676647137E0
9.284534958E0,-1.226577736E-2,-1.483701736E0,-2.223838785E0,2.673383667E0
9.294466958E0,5.004588023E-2,-1.385702986E0,-2.227138953E0,2.623513917E0
9.304399958E0,6.735617844E-2,-1.229565956E0,-2.203617359E0,2.524341252E0
9.314331958E0,7.485925248E-2,-1.106911252E0,-2.161577632E0,2.429665468E0
9.324263958E0,1.662182512E-2,-9.915684915E-1,-2.082587596E0,2.306654602E0
9.334196958E0,-8.095415253E-2,-7.420256996E-1,-2.001959170E0,2.136585180E0
9.344128958E0,-1.802766204E-1,-5.387279516E-1,-1.941232912E0,2.022649916E0
9.354060958E0,-2.181887242E-1,-4.143372095E-1,-1.818420333E0,1.877747095E0
9.363993958E0,-1.591274241E-1,-2.910258633E-1,-1.637240848E0,1.670501477E0
9.373925958E0,-9.184956182E-2,-8.913670957E-2,-1.412692564E0,1.418478754E0
9.383857958E0,-7.028941590E-2,7.421753883E-2,-1.124556980E0,1.129193183E0
9.393789958E0,-1.010432486E-1,2.553560936E-1,-7.949675596E-1,8.410647380E-1
9.403722958E0,-1.323673311E-1,3.956196874E-1,-3.711578608E-1,5.583853553E-1
9.413654958E0,-1.774411776E-1,4.906299251E-1,6.362004519E-2,5.255954767E-1
9.423586958E0,-2.585673845E-1,5.976819187E-1,4.318262315E-1,7.813799732E-1
9.433519958E0,-2.955453955E-1,6.837488401E-1,6.828740966E-1,1.010532824E0
9.443451958E0,-2.839779219E-1,6.708533907E-1,8.771530992E-1,1.140212827E0
9.453383958E0,-2.999702029E-1,6.788588136E-1,9.989640498E-1,1.244492099E0
9.463316958E0,-3.104903306E-1,6.769713324E-1,1.021831341E0,1.264449967E0
9.473248958E0,-3.315677157E-1,6.686717945E-1,1.049183446E0,1.287573308E0
9.483180958E0,-3.754673683E-1,6.951105648E-1,1.095497487E0,1.350655095E0
9.493112958E0,-3.337531857E-1,6.535731143E-1,1.225271761E0,1.428229636E0
9.503045958E0,-2.754130666E-1,5.801560593E-1,1.272198005E0,1.425103917E0
9.512977958E0,-2.366742762E-1,6.537742585E-1,1.291065216E0,1.466384972E0
9.522909958E0,-1.674219371E-1,6.267735708E-1,1.366642233E0,1.512807392E0
9.532842958E0,-1.254092541E-1,7.211143023E-1,1.337825400E0,1.524962333E0
9.542774958E0,-9.601785913E-3,8.404021794E-1,1.356970938E0,1.596163570E0
9.552706958E0,1.617946133E-1,9.338441938E-1,1.300845269E0,1.609484666E0
9.562639958E0,3.499352819E-1,1.056087254E0,1.229213954E0,1.657933030E0
9.572571958E0,5.574129851E-1,1.124030730E0,1.095394576E0,1.665546035E0
9.582503958E0,6.770284890E-1,1.021623765E0,9.722206396E-1,1.564383477E0
9.592436958E0,7.028619263E-1,7.509643382E-1,9.153354174E-1,1.376880986E0
9.602368958E0,7.194759125E-1,4.568166465E-1,1.004506626E0,1.317330861E0
9.612300958E0,6.791176991E-1,2.025943279E-1,1.214132815E0,1.405832068E0
9.622232958E0,5.600335975E-1,-2.600139856E-2,1.317626193E0,1.431940113E0
9.632165958E0,4.657969464E-1,-2.765914267E-1,1.297981303E0,1.406493894E0
9.642097958E0,4.181694015E-1,-5.204074556E-1,1.310946919E0,1.471146285E0
9.652029958E0,4.285997379E-1,-6.526767361E-1,1.229985201E0,1.456896789E0
9.661962958E0,4.466589365E-1,-6.983475834E-1,8.861999112E-1,1.213484172E0
9.671894958E0,3.955484976E-1,-6.666340399E-1,3.461943430E-1,8.489464531E-1
9.681826958E0,2.630203316E-1,-6.133401775E-1,-1.442625046E-1,6.827719520E-1
9.691759958E0,8.885618940E-2,-6.459512687E-1,-3.647978443E-1,7.471451874E-1
9.701691958E0,-1.466404210E-1,-7.198583204E-1,-2.427676231E-1,7.737154084E-1
9.711623958E0,-3.757303103E-1,-7.341319585E-1,6.757744074E-2,8.274597930E-1
9.721555958E0,-5.788996753E-1,-6.817736506E-1,4.825794786E-1,1.016279045E0
9.731488958E0,-6.149790059E-1,-7.203167421E-1,8.383638400E-1,1.264875217E0
9.741420958E0,-5.839128953E-1,-7.946243280E-1,9.849821877E-1,1.393761817E0
9.751352958E0,-5.731974341E-1,-8.268220210E-1,8.643593913E-1,1.326388748E0
9.761285958E0,-6.601255041E-1,-8.519796664E-1,5.036119133E-1,1.189647003E0
9.771217958E0,-8.271301693E-1,-8.609785312E-1,4.045922399E-2,1.194598383E0
9.781149958E0,-1.030403797E0,-9.139315009E-1,-4.781934822E-1,1.457968374E0
9.791082958E0,-1.178992511E0,-9.157762975E-1,-1.042073817E0,1.820600837E0
9.801014958E0,-1.285613272E0,-8.433865982E-1,-1.569135404E0,2.196881507E0
9.810946958E0,-1.310307526E0,-7.935665667E-1,-1.929207528E0,2.463431630E0
9.820878958E0,-1.238548303E0,-6.290966696E-1,-2.266227005E0,2.658110110E0
9.830811958E0,-1.167544759E0,-4.816608810E-1,-2.431312029E0,2.739787611E0
9.840743958E0,-1.109679836E0,-3.937591034E-1,-2.496254715E0,2.760022313E0
9.850675958E0,-1.079317437E0,-2.809879482E-1,-2.545468975E0,2.779081262E0
9.860608958E0,-1.000765577E0,-2.024931711E-1,-2.528040179E0,2.726448674E0
9.870540958E0,-9.200364326E-1,-2.097466421E-1,-2.560710912E0,2.729047648E0
9.880472958E0,-8.053676366E-1,-7.995365739E-2,-2.638340301E0,2.759682801E0
9.890405958E0,-6.415460495E-1,7.623950601E-2,-2.563504711E0,2.643662271E0
9.900337958E0,-4.659198841E-1,1.028718191E-1,-2.314743108E0,2.363408472E0
9.910269958E0,-3.351979230E-1,1.510096067E-1,-2.056401426E0,2.089006551E0
9.920202958E0,-2.717244968E-1,2.107886159E-1,-1.826411723E0,1.858506342E0
9.930134958E0,-2.325228992E-1,2.890144211E-1,-1.535911524E0,1.580069759E0
9.940066958E0,-2.118843111E-1,3.993934804E-1,-1.215688174E0,1.297038107E0
9.949998958E0,-1.870911300E-1,5.288362169E-1,-8.465008253E-1,1.015497160E0
9.959931958E0,-1.327442572E-1,6.396064550E-1,-4.999790382E-1,8.226156416E-1
9.969863958E0,-6.620595803E-2,6.999327636E-1,-2.196301907E-1,7.365639980E-1
9.979795958E0,-6.480944194E-3,7.901868761E-1,4.310391963E-2,7.913881788E-1
9.989728958E0,2.399490824E-2,8.838768125E-1,2.427711314E-1,9.169251864E-1
9.999660958E0,1.803480478E-2,9.627937585E-1,4.074760866E-1,1.045626050E0
1.000959296E1,-1.765334705E-2,1.064006138E0,5.357411939E-1,1.191402253E0
1.001952596E1,-4.844089262E-2,1.158322311E0,6.761264098E-1,1.342089423E0
1.002945796E1,-3.857720627E-2,1.171393762E0,8.463014352E-1,1.445640918E0
1.003938996E1,-4.172451577E-2,1.171606600E0,9.406082529E-1,1.503045856E0
1.004932296E1,-2.312058505E-2,1.196259046E0,1.018328859E0,1.571166424E0
1.005925496E1,8.074273914E-4,1.210599343E0,1.107604732E0,1.640835050E0
1.006918696E1,-7.258313242E-4,1.190023575E0,1.140031051E0,1.647976770E0
1.007911896E1,-4.577991157E-2,1.258866938E0,1.069811254E0,1.652675978E0
1.008905196E1,-1.315571993E-1,1.357246342E0,9.488189131E-1,1.661229141E0
1.009898396E1,-2.246018407E-1,1.441974251E0,8.628174806E-1,1.695343544E0
1.010891596E1,-3.279051295E-1,1.445722901E0,9.286407566E-1,1.749288465E0
1.011884896E1,-4.566683099E-1,1.419160754E0,1.126178997E0,1.868379599E0
1.012878096E1,-6.323323725E-1,1.501142226E0,1.265514053E0,2.062716178E0
1.013871296E1,-8.442375143E-1,1.601655863E0,1.286303828E0,2.220949352E0
1.014864571E1,-1.007921326E0,1.482878448E0,1.420305639E0,2.287378849E0
1.015857771E1,-1.114631477E0,1.158034628E0,1.653239415E0,2.305785786E0
1.016850971E1,-1.145787708E0,7.578792554E-1,1.829211954E0,2.287624710E0
1.017844271E1,-1.080667486E0,3.814799505E-1,1.993431006E0,2.299377382E0
1.018837471E1,-9.717473806E-1,5.125903130E-2,2.091878237E0,2.307135674E0
1.019830671E1,-1.040702425E0,-1.934399271E-1,1.964803038E0,2.231800063E0
1.020823871E1,-1.256101059E0,-3.656252253E-1,1.815734122E0,2.237937014E0
1.021817171E1,-1.540063194E0,-5.306541163E-1,1.630510703E0,2.304767577E0
1.022810371E1,-1.805433667E0,-5.433431590E-1,1.491050516E0,2.403756260E0
1.023803571E1,-1.955726698E0,-4.481282687E-1,1.292164493E0,2.386498468E0
1.024796871E1,-2.037442998E0,-3.878463989E-1,1.109625530E0,2.352204842E0
1.025790071E1,-2.074449295E0,-3.170208299E-1,9.827169764E-1,2.317234287E0
1.026783271E1,-2.042159070E0,-2.804815793E-1,8.171320152E-1,2.217383213E0
1.027776571E1,-1.969032329E0,-2.576213050E-1,7.947921431E-1,2.138960402E0
1.028769771E1,-1.806483243E0,-2.951510739E-1,9.512297201E-1,2.062846054E0
1.029762971E1,-1.535923219E0,-4.136267728E-1,1.111075054E0,1.940266739E0
1.030756271E1,-1.219861040E0,-5.835135305E-1,1.146046082E0,1.772560470E0
1.031749471E1,-9.764891070E-1,-7.490493751E-1,1.014450985E0,1.594903365E0
1.032742671E1,-8.242564820E-1,-8.842212135E-1,7.776755887E-1,1.437367463E0
1.033735871E1,-7.483575764E-1,-9.655653387E-1,5.307821703E-1,1.331947896E0
1.034729171E1,-7.300888281E-1,-9.540767294E-1,1.990398055E-1,1.217747489E0
1.035722371E1,-6.881273083E-1,-8.555277568E-1,-1.674601632E-1,1.110625878E0
1.036715571E1,-5.883072972E-1,-8.773735392E-1,-5.073073536E-1,1.171857736E0
1.037708871E1,-4.562665331E-1,-9.919257563E-1,-8.125127149E-1,1.360982280E0
